"callsign","lat","lon","addr2"
"VA7TI","49.171700","-121.951200","Chilliwack"
"VA7TJB","49.853333","-124.543333",""
"VA7TJD","49.103400","-122.654400","LANGLEY"
"VA7TJT","49.296700","-122.845690","PORT MOODY"
"VA7TLX","49.103400","-122.654400","Langley"
"VA7TMG","49.078600","-123.073500","DELTA"
"VA7TOB","49.355500","-123.187290","WEST VANCOUVER"
"VA7TOC","49.274300","-122.758200",""
"VA7TPG","48.556900","-123.382800","VICTORIA"
"VA7TRZ","49.145600","-123.176500","RICHMOND"
"VA7TTD","49.245800","-122.773400","PORT COQUITLAM"
"VA7TTM","49.175700","-121.930100","CHILLIWACK"
"VA7TXX","49.186400","-123.113200","RICHMOND"
"VA7TZU","49.247300","-123.209900","VANCOUVER"
"VA7UB","49.103400","-122.654400","LANGLEY"
"VA7UPP","49.276900","-123.089100","VANCOUVER"
"VA7VFV","49.228800","-121.790200","AGASSIZ"
"VA7VNI","49.256100","-122.856200","COQUITLAM"
"VA7VNN","49.276800","-123.039100","VANCOUVER"
"VA7VZ","49.145000","-122.293333",""
"VA7WDF","49.175700","-121.930100","CHILLIWACK"
"VA7WFB","49.684400","-124.930300","COMOX"
"VA7WFC","49.149400","-122.906700","DELTA"
"VA7WHR","49.349400","-123.047400","NORTH VANCOUVER"
"VA7WMM","48.418800","-123.327690","VICTORIA"
"VA7WMW","49.346600","-123.099700","NORTH VANCOUVER"
"VA7WNS","49.232000","-123.089900","VANCOUVER"
"VA7WRP","50.130300","-122.973900","WHISTLER"
"VA7WTZ","48.652700","-123.427890","SIDNEY"
"VA7WWF","49.341200","-123.201400",""
"VA7WXH","49.330800","-123.141400","WEST VANCOUVER"
"VA7WYW","49.162000","-123.175500","RICHMOND"
"VA7WZ","48.406000","-123.517700","Victoria"
"VA7WZT","49.296700","-122.845690","PORT MOODY"
"VA7XNL","49.103400","-122.654400","Langley"
"VA7XUF","49.232000","-123.089900","VANCOUVER"
"VA7XXP","48.446500","-123.510400","VICTORIA"
"VA7YAB","49.251600","-123.168400","VANCOUVER"
"VA7YCA","49.160200","-123.114000","RICHMOND"
"VA7YZM","49.352300","-123.115900","NORTH VANCOUVER"
"VA7ZDG","49.145600","-123.176500","RICHMOND"
"VA7ZF","49.276200","-123.066700","VANCOUVER"
"VA7ZFW","50.041500","-125.214400","QUATHIASKI COVE"
"VA7ZHI","49.162000","-123.175500","RICHMOND"
"VA7ZHU","49.160200","-123.114000","RICHMOND"
"VA7ZHX","49.160200","-123.114000","RICHMOND"
"VA7ZJY","49.145600","-123.176500","RICHMOND"
"VA7ZOG","49.135000","-122.303900",""
"VA7ZZF","49.251600","-123.168400",""
"VE7NKA","50.085920","-96.836932","VICTORIA"
"VE7ARO","50.635200","-120.246100","Kamloops"
"VE7AVG","49.217470","-123.063122","VANCOUVER"
"VE7BVR","49.477800","-123.754200","Sechelt"
"VE7BVV","49.338300","-117.714400","ROBSON"
"VE7CDV","50.901200","-119.377000","BLIND BAY"
"VE7CFU","53.952200","-122.760900","PRINCE GEORGE"
"VE7CGD","49.390200","-121.440500","HOPE"
"VE7CGU","49.865700","-124.550100","POWELL RIVER"
"VE7CHM","49.267200","-123.200400","VANCOUVER"
"VE7COA","50.635200","-120.246100","KAMLOOPS"
"VE7CXF","49.262200","-123.092800","VANCOUVER"
"VE7DDF","49.980500","-125.224300","Campbell River"
"VE7DET","49.267200","-123.200400","VANCOUVER"
"VE7DGX","49.128800","-122.767000","SURREY"
"VE7DIN","49.175700","-121.930100","CHILLIWACK"
"VE7DMK","48.414500","-123.361400","VICTORIA"
"VE7DQS","49.230900","-122.998090","BURNABY"
"VE7DVE","48.652700","-123.427890","Sidney"
"VE7DVP","49.496900","-119.598690","PENTICTON"
"VE7EBH","49.886958","-119.487751",""
"VE7EEY","49.272600","-123.007000","BURNABY"
"VE7ESJ","49.149400","-122.906700","DELTA"
"VE7EYZ","49.081700","-122.369400","ABBOTSFORD"
"VE7EZM","49.267500","-122.976290","BURNABY"
"VE7EZQ","53.952200","-122.760900","PRINCE GEORGE"
"VE7FAT","50.697408","-119.284592","SALMON ARM"
"VE7FBM","49.188000","-122.846000","Surrey"
"VE7FDW","49.322900","-124.324600","PARKSVILLE"
"VE7FIM","49.149200","-124.349600","LASQUETI"
"VE7FKN","49.865700","-124.550100","Powell River"
"VE7FMG","49.188000","-122.846000","SURREY"
"VE7FOZ","49.162000","-123.175500","RICHMOND"
"VE7FTO","49.352300","-123.115900","NORTH VANCOUVER"
"VE7GCK","48.652700","-123.427890","North Saanich"
"VE7GEC","49.186600","-123.840590","GABRIOLA"
"VE7GGI","49.293600","-124.445500","COOMBS"
"VE7GHT","49.212500","-122.917590","Surrey"
"VE7GKL","49.149400","-122.906700","DELTA"
"VE7GMZ","48.890800","-123.539800","SALT SPRING ISLAND"
"VE7GPJ","49.103400","-122.654400","Langley"
"VE7GQF","49.262200","-123.092800","Vancouver"
"VE7GRM","49.430500","-123.650090","CHILLIWACK"
"VE7GSK","49.248591","-122.862210","Coquitlam"
"VE7HAF","49.296700","-122.845690","PORT MOODY"
"VE7HIA","53.876900","-122.803600","SURREY"
"VE7HLQ","49.171700","-121.951200","CHILLIWACK"
"VE7HSA","48.446500","-123.510400","SAANICHTON"
"VE7IEB","49.839600","-119.444900","KELOWNA"
"VE7IEZ","49.162000","-123.175500","RICHMOND"
"VE7IZR","49.149400","-122.906700","DELTA"
"VE7JDZ","49.256084","-122.780607",""
"VE7JIS","50.382200","-125.961600","SAYWARD"
"VE7JLH","49.175700","-121.930100","CHILLIWACK"
"VE7JNZ","48.556900","-123.382800","Victoria"
"VE7JPI","49.245800","-122.773400","PORT COQUITLAM"
"VE7JPX","48.436400","-123.358000","VICTORIA"
"VE7JTQ","49.885100","-119.489200","KELOWNA"
"VE7JUK","49.212500","-122.917590","VANCOUVER"
"VE7KAH","49.884900","-119.414900","KELOWNA"
"VE7KAK","50.041500","-125.214400","Quathiaski Cove"
"VE7KC","49.038200","-122.827400","SURREY"
"VE7KCS","49.212500","-122.917590","NEW WESTMINSTER"
"VE7KEA","49.190500","-122.810900","SURREY"
"VE7KFS","49.621800","-125.037000","CUMBERLAND"
"VE7KPU","49.142900","-122.865500","Surrey"
"VE7KSH","50.699800","-119.282790","SALMON ARM"
"VE7KW","49.272600","-123.007000","PORT COQUITLAM"
"VE7KWO","49.267500","-122.929590","BURNABY"
"VE7LAW","49.685700","-124.995300","COURTENAY"
"VE7LHF","49.186600","-123.840590","GABRIOLA ISLAND"
"VE7LIG","49.229000","-122.951890",""
"VE7LKP","50.708100","-120.381300","KAMLOOPS"
"VE7LPL","49.680200","-115.979400","KIMBERLEY"
"VE7LWR","48.442300","-123.321600","VICTORIA"
"VE7MJH","49.256100","-122.856200","COQUITLAM"
"VE7MPD","49.274300","-122.758200","PORT COQUITLAM"
"VE7MUA","49.352300","-123.115900","NORTH VANCOUVER"
"VE7MWM","48.474000","-123.311800","VICTORIA"
"VE7MZT","50.709500","-127.415800","PORT HARDY"
"VE7NCB","50.258300","-119.266700","VERNON"
"VE7NDQ","49.232000","-123.089900","VANCOUVER"
"VE7NEV","49.430500","-123.650090","ROBERTS CREEK"
"VE7NGS","48.488300","-123.410790","VICTORIA"
"VE7NJA","49.251600","-123.168400","VANCOUVER"
"VE7NMM","49.708800","-124.914700","LAZO"
"VE7NMS","49.175700","-121.930100","CHILLIWACK"
"VE7NOB","49.839600","-119.444900","Kelowna"
"VE7NTW","49.274300","-122.758200","PORT COQUITLAM"
"VE7NUX","48.556900","-123.382800","Victoria"
"VE7NWQ","49.341200","-123.201400","WEST VANCOUVER"
"VE7ODA","49.296700","-122.845690","PORT MOODY"
"VE7OED","49.230900","-122.998090","BURNABY"
"VE7OKS","49.171700","-121.951200","CULTUS LAKE"
"VE7OSC","49.274300","-122.758200","MAPLE RIDGE"
"VE7OWC","49.038200","-122.827400","SURREY"
"VE7PAA","49.051600","-122.276400","ABBOTSFORD"
"VE7PBQ","49.128800","-122.767000","SURREY"
"VE7PEZ","49.171700","-121.951200","CHILLIWACK"
"VE7PIM","49.869300","-119.404900","KELOWNA"
"VE7POZ","49.186400","-123.113200",""
"VE7QBT","49.322900","-124.324600","NANOOSE BAY"
"VE7RAZ","49.142900","-122.865500","SURREY"
"VE7RMZ","49.254100","-123.146190","VANCOUVER"
"VE7RNB","49.239400","-122.853200","COQUITLAM"
"VE7RQC","53.253800","-132.082100","QUEEN CHARLOTTE"
"VE7RRQ","49.162000","-123.175500","RICHMOND"
"VE7RT","49.276200","-123.066700","VANCOUVER"
"VE7SDN","49.260500","-123.060190","VANCOUVER"
"VE7SEK","48.446500","-123.510400","VICTORIA"
"VE7SKG","49.149400","-122.906700","DELTA"
"VE7SUF","49.038200","-122.827400","SURREY"
"VE7SVK","49.346600","-123.099700","NORTH VANCOUVER"
"VE7SVN","49.285000","-123.132600","VANCOUVER"
"VE7SVW","49.268000","-123.168000","VANCOUVER"
"VE7SXC","52.334100","-121.399800","HORSEFLY"
"VE7SXF","49.276800","-123.039100","VANCOUVER"
"VE7THM","49.988900","-125.236800","CAMPBELL RIVER"
"VE7TKT","49.245800","-122.773400","PORT COQUITLAM"
"VE7TLP","49.197400","-122.489800","MAPLE RIDGE"
"VE7TMT","49.213000","-123.096300","Vancouver"
"VE7TNB","49.229800","-122.609700","MAPLE RIDGE"
"VE7TOL","49.122450","-122.653942","Langley"
"VE7TSO","50.708100","-120.381300","KAMLOOPS"
"VE7TTG","49.058400","-122.492200","ALDERGROVE"
"VE7TWZ","49.212500","-122.917590","New Westminster"
"VE7UDM","49.900500","-119.481200","KELOWNA"
"VE7UHC","50.225100","-121.578500","Lytton"
"VE7VBD","49.239400","-122.853200","COQUITLAM"
"VE7VMM","50.258300","-119.266700","VERNON"
"VE7WFN","49.839600","-119.444900","Kelowna"
"VE7WGQ","49.175700","-121.930100","CHILLIWACK"
"VE7WLM","49.022200","-122.800290","WHITE ROCK"
"VE7WMX","49.149800","-123.977000","Nanaimo"
"VE7WRP","50.130300","-122.973900","WHISTLER"
"VE7WTT","49.230900","-122.998090","BURNABY"
"VE7WUT","48.436400","-123.358000",""
"VE7WXG","49.228500","-123.185000","VANCOUVER"
"VE7XAJ","49.175700","-121.930100","CHILLIWACK"
"VE7XBP","49.233400","-124.799800","Port Alberni"
"VE7XJP","49.128800","-122.767000","SURREY"
"VE7XOT","50.130300","-122.973900","Whistler"
"VE7XTT","49.098912","-122.617311","LANGLEY"
"VE7XYO","49.231500","-122.929190","BURNABY"
"VE7YYD","54.779100","-127.178200","Smithers"
"VE7ZDM","49.128800","-122.767000",""
"VE7ZEF","48.979167","-123.791667",""
"VE7ZEI","49.243900","-123.040400","VANCOUVER"
"VE7ZKS","49.259100","-122.559200","MAPLE RIDGE"
"VE7ZON","53.106000","-121.575700","WELLS"
"VE7ZOV","49.303400","-123.144800","VANCOUVER"
"VE7ZXP","49.496900","-119.598690","PENTICTON"
"VA7AC","48.997527","-123.843305","LADYSMITH"
"VE7HAP","49.274964","-122.828312","PORT MOODY"
"VA7MV","49.965246","-125.234742","CAMPBELL RIVER"
"VA7VSM","49.103400","-122.654400","ALDERGROVE"
"VA7DXM","49.209600","-122.997800","BURNABY"
"VE7IGG","49.113542","-122.294476",""
"VE7GIE","49.155681","-121.947833","Chilliwack"
"VE7DVA","49.264360","-122.915404","BURNABY"
"VE7KMO","54.018900","-124.001800","VANDERHOOF"
"VE7TMY","49.123152","-122.839798","SURREY"
"VA7BM","48.488300","-123.410790","VICTORIA"
"VE7JBG","49.155664","-121.875458","CHILLIWACK"
"VE7WRL","49.085395","-123.113939",""
"VA7NU","50.443100","-119.196200","Armstrong"
"VA7ARI","49.209383","-123.141374","Delta"
"VA7WN","49.193866","-116.580291","WYNNDEL"
"VA7XWK","49.026693","-123.070948",""
"VE7DUG","49.498343","-119.593578","PENTICTON"
"VE7TDE","49.254235","-122.785735",""
"VE7CN","49.023400","-123.061700","Delta"
"VA7DDP","49.228333","-123.043333",""
"VA7JPT","48.465637","-123.393631",""
"VE7NZK","50.693301","-121.940237","Lillooet"
"VA7MTK","49.214878","-122.649650","MAPLE RIDGE"
"VE7XIX","56.234001","-120.821113","Taylor"
"VE7PS","49.010655","-118.481286","GRAND FORKS"
"VA7PWK","49.223233","-122.686000",""
"VA7PPT","49.146794","-122.631969","Langley"
"VE7XZT","49.324200","-117.660200","CASTLEGAR"
"VA7WPN","48.376945","-123.738903","Sooke"
"VA7RA","49.239400","-122.853200","COQUITLAM"
"VE7WS","49.197400","-122.489800","MAPLE RIDGE"
"VA7HTJ","48.463200","-123.366200","Victoria"
"VA7AEI","44.527843","-79.189453","Langley"
"VA7FI","49.316640","-122.973144","North Vancouver"
"VA7ADZ","49.621800","-125.037000","CUMBERLAND"
"VA7AEE","49.325300","-122.950990","North Vancouver"
"VA7AEG","49.142900","-122.865500","SURREY"
"VA7AEH","49.988900","-125.236800","Campbell River"
"VA7AFF","49.183000","-123.974990","NANAIMO"
"VA7AGF","49.320500","-123.056700","NORTH VANCOUVER"
"VA7AJD","48.463200","-123.366200","VICTORIA"
"VA7AKM","49.245800","-122.773400","PORT COQUITLAM"
"VA7APM","48.418800","-123.327690","VICTORIA"
"VA7APS","49.149400","-122.906700","DELTA"
"VA7ASB","48.436100","-123.409700","VICTORIA"
"VA7ASK","49.900500","-119.481200","KELOWNA"
"VA7AUS","49.058800","-122.767000","Surrey"
"VA7AVG","48.463200","-123.366200","VICTORIA"
"VA7AZG","50.996700","-118.196800","REVELSTOKE"
"VA7AZK","49.054800","-122.321600","ABBOTSFORD"
"VA7AZT","49.900500","-119.481200","Kelowna"
"VA7BAJ","50.633000","-116.049600","RADIUM HOT SPRINGS"
"VA7BAV","49.239400","-122.853200","COQUITLAM"
"VA7BBM","48.442300","-123.321600","VICTORIA"
"VA7BBN","49.128800","-122.767000","Surrey"
"VA7BFD","48.406000","-123.517700","VICTORIA"
"VA7BGC","49.390200","-121.440500","HOPE"
"VA7BLF","49.184100","-119.549890","OLIVER"
"VA7BLW","48.446500","-123.510400","VICTORIA"
"VA7BMJ","49.235900","-124.066990","NANAIMO"
"VA7BML","49.245800","-122.773400","PORT COQUITLAM"
"VA7BPM","49.054800","-122.321600","ABBOTSFORD"
"VA7BPP","49.171700","-121.951200","CHILLIWACK"
"VA7BQY","49.160200","-123.114000","RICHMOND"
"VA7BSW","49.276800","-123.039100","VANCOUVER"
"VA7BTK","49.980500","-125.224300","Campbell River"
"VA7BUL","49.320500","-123.056700","NORTH VANCOUVER"
"VA7BXR","48.587100","-123.432100","BRENTWOOD BAY"
"VA7BXX","49.171700","-121.951200","CHILLIWACK"
"VA7BYL","49.239400","-122.853200","COQUITLAM"
"VA7CAJ","49.149400","-122.906700","DELTA"
"VA7CDB","49.256100","-122.856200","Coquitlam"
"VA7CFA","49.274300","-122.758200","COQUITLAM"
"VA7CGG","49.267500","-122.929590","BURNABY"
"VA7CJC","49.218200","-123.041100","VANCOUVER"
"VA7CNB","49.038200","-122.827400","SURREY"
"VA7CQJ","49.248800","-123.000690","BURNABY"
"VA7CSI","49.245800","-122.773400","Port Coquitlam"
"VA7CUN","49.341600","-123.262200","WEST VANCOUVER"
"VA7CZE","48.587100","-123.432100","BRENTWOOD BAY"
"VA7DAF","49.267500","-122.976290","Burnaby"
"VA7DBO","49.175700","-121.930100","CHILLIWACK"
"VA7DBU","49.296700","-122.845690","PORT MOODY"
"VA7DDG","49.257900","-123.131200","VANCOUVER"
"VA7DDL","48.446500","-123.510400","Victoria"
"VA7DGK","48.406000","-123.517700","VICTORIA"
"VA7DGW","49.038200","-122.827400","SURREY"
"VA7DRH","48.488300","-123.410790","Victoria"
"VA7DVT","49.267200","-123.200400","Vancouver"
"VA7DVV","49.171700","-121.951200","CHILLIWACK"
"VA7DYN","48.474000","-123.311800","VICTORIA"
"VA7EAN","48.463200","-123.366200","VICTORIA"
"VA7EEA","49.135000","-122.303900","MISSION"
"VA7EHF","49.315700","-122.744690","COQUITLAM"
"VA7EOF","49.293600","-124.445500","COOMBS"
"VA7EOS","49.257900","-123.131200","VANCOUVER"
"VA7EPG","48.406000","-123.517700","VICTORIA"
"VA7EPT","49.332800","-123.026300","NORTH VANCOUVER"
"VA7ETB","48.406000","-123.517700","VICTORIA"
"VA7EVM","49.142900","-122.865500","SURREY"
"VA7EZL","49.213900","-123.134800","VANCOUVER"
"VA7FAE","48.406000","-123.517700","VICTORIA"
"VA7FDI","48.556900","-123.382800","VICTORIA"
"VA7FEB","49.228800","-121.790200","AGASSIZ"
"VA7FEX","48.488300","-123.410790","VICTORIA"
"VA7FLH","49.894635","-119.575195",""
"VA7FMW","49.103400","-122.654400","Langley"
"VA7GAV","48.783300","-123.699700",""
"VA7GCN","49.263200","-123.239200","VANCOUVER"
"VA7GCX","49.256100","-122.856200","COQUITLAM"
"VA7GEZ","48.436400","-123.358000","VICTORIA"
"VA7GFK","49.128800","-122.767000","SURREY"
"VA7GGS","48.406000","-123.517700","VICTORIA"
"VA7GPA","49.171700","-121.951200","CHILLIWACK"
"VA7GRS","48.453800","-123.337400","Victoria"
"VA7GTW","49.149800","-123.977000","NANAIMO"
"VA7GVR","49.058800","-122.767000","Surrey"
"VA7HBM","49.149400","-122.906700","Delta"
"VA7HC","48.414500","-123.361400","VICTORIA"
"VA7HDT","50.708100","-120.381300",""
"VA7HMC","49.171700","-121.951200","CHILLIWACK"
"VA7HSM","49.276800","-123.039100","VANCOUVER"
"VA7HXL","49.228500","-123.185000","VANCOUVER"
"VA7ICV","48.424900","-123.365100","VICTORIA"
"VA7ICY","48.436400","-123.358000","VICTORIA"
"VA7ICZ","49.082110","-122.212689",""
"VA7IDC","49.285000","-123.132600","VANCOUVER"
"VA7IDJ","48.890800","-123.539800","SALT SPRING ISLAND"
"VA7ILI","49.231500","-122.929190","BURNABY"
"VA7IRM","49.322900","-124.324600","NANOOSE BAY"
"VA7ISE","49.184100","-119.549890","OLIVER"
"VA7IX","49.680500","-124.979200","COOMBS"
"VA7JBN","48.556900","-123.382800","VICTORIA"
"VA7JBR","48.406000","-123.517700","VICTORIA"
"VA7JDA","48.474000","-123.311800","VICTORIA"
"VA7JDV","49.175700","-121.930100","CHILLIWACK"
"VA7JFB","48.436100","-123.409700","VICTORIA"
"VA7JFX","49.268000","-123.168000","Lake Country"
"VA7JHM","48.474000","-123.311800","VICTORIA"
"VA7JJT","49.332800","-123.026300","NORTH VANCOUVER"
"VA7JKF","48.950800","-125.550100","Ucluelet"
"VA7JKJ","49.171600","-121.951100","CHILLIWACK"
"VA7JLK","49.269100","-122.686100","PITT MEADOWS"
"VA7JLT","49.078600","-123.073500","DELTA"
"VA7JMW","48.436400","-123.358000","VICTORIA"
"VA7JST","49.175700","-121.930100","CHILLIWACK"
"VA7JWO","49.182700","-122.880500","Coquitlam"
"VA7KEH","48.446500","-123.510400","VICTORIA"
"VA7KFA","48.474000","-123.311800","VICTORIA"
"VA7KIS","49.256100","-122.856200","COQUITLAM"
"VA7KLE","49.225500","-123.068100","VANCOUVER"
"VA7KMK","49.269100","-122.686100","PITT MEADOWS"
"VA7KMW","49.324000","-123.083800","NORTH VANCOUVER"
"VA7KNB","48.474000","-123.311800","Sechelt"
"VA7KPR","49.231500","-122.929190","Burnaby"
"VA7KTW","49.269100","-122.686100","PITT MEADOWS"
"VA7LEB","49.230900","-122.998090","BURNABY"
"VA7LJJ","49.247100","-123.109100","VANCOUVER"
"VA7LKK","49.058800","-122.767000","SURREY"
"VA7LNC","50.684200","-121.938500","MCBRIDE"
"VA7LRO","49.175700","-121.930100","Chilliwack"
"VA7LUG","48.890800","-123.539800","SALT SPRING ISLAND"
"VA7LXC","49.160200","-123.114000","Delta"
"VA7MBP","48.442300","-123.321600","VICTORIA"
"VA7MCP","49.243900","-123.040400","VANCOUVER"
"VA7MEK","49.322900","-124.324600","NANOOSE BAY"
"VA7MJK","49.274300","-122.758200","PORT COQUITLAM"
"VA7MKC","48.587100","-123.432100","BRENTWOOD BAY"
"VA7MLE","50.322800","-122.802800","PEMBERTON"
"VA7MLJ","49.038200","-122.827400","SURREY"
"VA7MTF","49.054800","-122.321600","ABBOTSFORD"
"VA7MYK","48.652700","-123.427890","SIDNEY"
"VA7NEV","49.078600","-123.073500","Delta"
"VA7NIP","49.574100","-124.899800","UNION BAY"
"VA7NJ","49.274300","-122.758200","COQUITLAM"
"VA7NKC","48.436100","-123.409700","VICTORIA"
"VA7NWZ","49.229800","-122.609700","MAPLE RIDGE"
"VA7OHN","49.275500","-123.128300","VANCOUVER"
"VA7OHP","48.446500","-123.510400","VICTORIA"
"VA7OIE","49.621800","-125.037000","CUMBERLAND"
"VA7OLK","49.352500","-124.446900","QUALICUM BEACH"
"VA7OOM","49.320500","-123.056700","NORTH VANCOUVER"
"VA7OSH","49.268000","-123.168000","VANCOUVER"
"VA7OYG","48.436100","-123.409700","VICTORIA"
"VA7PAV","49.267500","-122.929590","BURNABY"
"VA7PBK","49.252500","-123.065290","VANCOUVER"
"VA7PEW","49.296700","-122.845690","PORT MOODY"
"VA7PHA","48.488300","-123.410790","VICTORIA"
"VA7PHM","49.142900","-122.865500","SURREY"
"VA7PLF","48.783300","-123.699700","Duncan"
"VA7POA","48.556900","-123.382800","VICTORIA"
"VA7PTT","48.453800","-123.337400","VICTORIA"
"VA7PVY","49.171700","-121.951200","CHILLIWACK"
"VA7RBK","48.436400","-123.358000","VICTORIA"
"VA7RBO","49.058400","-122.492200","ALDERGROVE"
"VA7RBP","49.315540","-117.633516","Castlegar"
"VA7REJ","49.058400","-122.492200","Aldergrove"
"VA7RET","49.248600","-123.120200","VANCOUVER"
"VA7RGP","49.248600","-123.120200","VANCOUVER"
"VA7RIO","49.268000","-123.168000","VANCOUVER"
"VA7RMP","49.038200","-122.827400","SURREY"
"VA7ROM","49.051600","-122.276400","ABBOTSFORD"
"VA7RRB","49.243900","-123.040400","VANCOUVER"
"VA7RSO","49.103400","-122.654400","LANGLEY"
"VA7RU","49.988900","-125.236800","CAMPBELL RIVER"
"VA7SDN","49.320500","-123.056700","North Vancouver"
"VA7SDY","49.051600","-122.276400","ABBOTSFORD"
"VA7SDZ","48.406000","-123.517700","VICTORIA"
"VA7SHW","49.267200","-123.200400","VANCOUVER"
"VA7SHY","49.197400","-122.489800","MAPLE RIDGE"
"VA7SIL","49.145000","-122.960000","Delta"
"VA7SMG","48.474000","-123.311800","VICTORIA"
"VA7SPE","54.516700","-128.608000","CHILLIWACK"
"VA7SPW","49.135000","-122.303900","Mission"
"VA7SRA","49.170800","-122.732900","SURREY"
"VA7SRX","49.128200","-122.766300",""
"VA7SWB","48.453800","-123.337400","VICTORIA"
"VA7SXN","49.175700","-121.930100","CHILLIWACK"
"VA7SYM","48.488300","-123.410790","VICTORIA"
"VA7TCP","49.276800","-123.039100","VANCOUVER"
"VA7TDX","49.239400","-122.853200","Coquitlam"
"VA7TIL","48.463200","-123.366200","VICTORIA"
"VA7TIT","48.783300","-123.699700","DUNCAN"
"VA7TJP","48.442300","-123.321600","VICTORIA"
"VA7TPK","49.170800","-122.732900","Surrey"
"VA7TRO","49.197400","-122.489800","MAPLE RIDGE"
"VA7TWC","49.171700","-121.951200","CHILLIWACK"
"VA7TWS","49.322900","-124.324600","NANOOSE BAY"
"VA7TYR","49.320500","-123.056700","North Vancouver"
"VA7UAS","49.268000","-123.168000","VANCOUVER"
"VA7UUP","49.274300","-122.758200","Port Coquitlam"
"VA7VBJ","49.268000","-123.168000","VANCOUVER"
"VA7VHS","49.232000","-123.089900","Vancouver"
"VA7VJP","49.245800","-122.773400","PORT COQUITLAM"
"VA7VMY","48.463200","-123.366200","VICTORIA"
"VA7VOS","48.474000","-123.311800","VICTORIA"
"VA7VRB","48.652700","-123.427890","SIDNEY"
"VA7WCG","49.247300","-123.209900","VANCOUVER"
"VA7WCJ","49.057671","-122.448806",""
"VA7WCL","49.272600","-123.007000","BURNABY"
"VA7WFK","49.145600","-123.176500","RICHMOND"
"VA7WHI","49.267200","-123.200400","VANCOUVER"
"VA7WMD","49.171700","-121.951200","CHILLIWACK"
"VA7WMR","49.218200","-123.041100","VANCOUVER"
"VA7WOF","48.418800","-123.327690","VICTORIA"
"VA7WSW","49.051600","-122.276400","ABBOTSFORD"
"VA7WTO","49.231500","-122.929190","BURNABY"
"VA7WTT","50.901200","-119.377000","BLIND BAY"
"VA7WTW","49.149400","-122.906700","DELTA"
"VA7WWN","49.078600","-123.073500","Delta"
